user_id,age_group,country,subscription_type,signup_source,total_courses_enrolled,total_courses_completed,avg_video_watch_time_per_day,days_since_last_login,assessments_attempted,avg_session_length,forum_posts,mobile_usage_ratio,weekly_learning_sessions,learning_streak_days,assignment_completion_rate,quiz_score_average,dropout_midcourse,payment_success_rate,billing_failures,subscription_price,discounts_used,refunds_requested,churn
1044,35-44,Other,Monthly,Google,3,0,0.25,27,6,1.62,0,0.26,5,13,0.98,100.0,1,0.78,0,20,1,0,1
1045,45-54,Germany,Monthly,Ads,4,2,79.91,10,2,17.73,2,0.35,5,8,0.54,74.65,0,0.76,0,20,1,0,0
1046,35-44,Canada,Monthly,Google,2,1,9.82,23,5,19.42,3,0.92,2,4,0.61,72.03,1,0.98,1,20,1,0,0
1047,18-24,USA,Free,Google,4,4,4.07,12,10,15.15,1,0.62,3,7,0.85,69.22,0,0.84,1,0,0,0,0
1048,18-24,Canada,Monthly,Google,2,0,34.0,31,3,18.01,0,0.87,4,3,0.98,68.76,0,0.73,0,20,1,0,1
1049,45-54,Other,Annual,Ads,6,4,43.52,27,5,20.23,0,0.21,1,12,0.41,100.0,1,0.81,0,150,2,0,0
1050,18-24,India,Annual,Organic,7,4,24.34,37,5,16.03,1,0.56,1,13,0.95,53.18,0,0.87,0,150,1,0,1
1051,45-54,USA,Monthly,Organic,3,2,0.01,16,3,10.83,3,0.46,4,8,0.16,83.33,1,0.76,0,20,2,0,0
1052,25-34,India,Free,Ads,7,2,4.62,56,6,11.45,0,0.94,3,14,0.36,79.9,0,1.0,0,0,0,0,1
1053,45-54,USA,Annual,Ads,3,1,29.43,25,2,15.04,1,0.93,2,6,0.89,75.47,1,0.71,0,150,0,0,0
1054,35-44,USA,Monthly,Ads,2,0,9.8,42,4,6.42,1,0.47,1,13,0.5,79.59,0,0.73,0,20,0,0,1
1055,55+,USA,Free,Google,1,1,7.89,33,5,13.3,0,0.81,5,1,0.1,62.1,1,0.87,1,0,0,0,1
1056,25-34,USA,Monthly,Google,4,2,16.88,44,5,26.33,1,0.67,2,0,0.47,52.09,1,0.79,0,20,1,0,1
1057,35-44,Other,Annual,Google,2,0,3.97,33,3,16.3,0,0.34,1,9,0.33,70.2,1,0.8,1,150,1,0,1
1058,25-34,USA,Free,Google,5,0,20.4,46,3,13.62,1,0.9,3,3,0.17,61.92,0,0.99,1,0,0,0,1
1059,25-34,Germany,Annual,Google,3,2,6.06,55,4,23.64,0,0.36,0,12,0.97,75.96,0,0.9,1,150,1,0,1
1060,35-44,India,Annual,Ads,3,1,10.61,36,3,13.84,1,0.5,4,5,0.25,64.01,0,0.84,0,150,2,1,1
1061,45-54,USA,Free,Google,6,2,15.25,26,3,12.85,0,0.77,2,3,0.29,57.52,1,0.92,0,0,1,0,0
1062,55+,USA,Annual,Google,5,2,29.34,30,2,17.59,1,0.38,0,6,0.81,66.98,1,0.73,0,150,0,0,0
1063,35-44,India,Annual,Ads,1,0,53.54,3,3,13.49,2,0.37,4,14,0.89,68.82,1,0.95,1,150,2,0,1
1064,25-34,USA,Free,Ads,2,0,28.46,26,5,15.01,1,0.96,2,13,0.5,76.77,1,0.8,0,0,1,0,1
1065,25-34,USA,Free,Google,1,0,7.98,19,8,11.4,4,0.66,6,12,0.22,50.18,0,0.89,0,0,1,0,1
1066,35-44,USA,Free,Referral,3,0,21.15,50,7,19.57,0,0.73,2,9,0.6,84.3,1,0.98,1,0,0,0,1
1067,18-24,UK,Free,Ads,3,2,63.44,7,1,24.0,1,0.53,3,7,0.92,69.46,0,0.83,0,0,2,0,0
1068,18-24,USA,Monthly,Google,2,0,9.94,10,7,18.45,0,0.91,4,3,0.81,75.47,0,0.82,0,20,0,1,1
1069,25-34,India,Free,Organic,2,0,0.63,15,3,15.62,0,0.75,2,6,0.55,72.66,0,0.98,0,0,1,0,1
1070,25-34,UK,Annual,Google,6,4,69.23,37,2,9.95,1,0.64,3,2,0.14,68.85,1,0.88,0,150,1,0,1
1071,25-34,India,Annual,Ads,7,3,33.2,48,1,12.49,3,0.69,3,5,0.49,84.64,0,0.71,0,150,2,0,1
1072,18-24,India,Free,Google,2,1,2.39,56,7,26.02,0,0.98,2,11,0.52,59.62,0,0.73,1,0,2,0,1
1073,18-24,India,Monthly,Google,3,1,11.05,15,1,13.09,2,0.67,1,14,0.34,85.98,1,0.93,0,20,0,0,0
1074,18-24,India,Monthly,Google,5,0,3.97,41,2,11.72,3,0.28,6,10,0.73,68.62,0,0.83,1,20,2,0,1
1075,55+,India,Monthly,Ads,2,0,0.45,17,3,22.46,0,0.47,1,11,0.35,63.79,1,0.9,0,20,0,0,1
1076,25-34,India,Free,Ads,1,0,9.57,1,2,5.38,1,0.94,3,5,0.63,64.08,0,0.89,0,0,1,0,1
1077,25-34,India,Free,Organic,4,3,18.31,20,5,9.08,0,0.45,5,13,0.51,54.51,0,0.82,0,0,0,0,0
1078,35-44,UK,Free,Ads,5,3,1.41,28,6,14.06,0,0.75,4,3,0.76,80.13,0,0.91,0,0,1,0,0
1079,18-24,India,Free,Organic,5,2,12.09,49,4,10.19,2,0.95,2,10,0.84,70.45,0,0.99,0,0,1,0,1
1080,45-54,USA,Annual,Google,4,2,18.36,29,5,14.69,2,0.48,4,1,0.07,68.36,0,0.72,0,150,0,1,0
1081,35-44,Australia,Free,Google,1,1,2.06,13,4,14.25,0,0.92,4,5,0.54,92.08,0,0.75,0,0,0,0,0
1082,18-24,Canada,Free,Google,3,3,2.72,47,3,16.78,0,0.55,2,0,0.4,59.3,1,0.97,0,0,2,0,1
1083,25-34,India,Monthly,Referral,3,0,20.82,54,4,17.5,1,0.28,4,9,0.41,63.47,0,0.8,1,20,0,0,1
1084,45-54,Australia,Free,Google,4,0,9.1,19,3,9.75,1,0.8,3,13,0.89,77.96,0,0.86,0,0,2,0,1
1085,45-54,India,Free,Organic,1,0,49.96,27,2,20.07,2,0.56,2,2,0.05,78.98,0,0.76,0,0,1,0,1
1086,25-34,India,Monthly,Google,1,0,2.74,27,4,21.68,0,0.22,1,1,0.03,70.04,0,0.71,0,20,1,0,1
1087,35-44,Other,Monthly,Organic,2,2,45.52,33,3,13.26,0,0.69,3,13,0.83,73.51,1,0.97,0,20,0,1,1
1088,18-24,Germany,Free,Ads,5,3,9.59,0,6,14.69,1,0.64,4,1,0.79,80.59,0,0.95,0,0,0,1,0
1089,55+,USA,Monthly,Ads,1,0,7.64,53,1,23.58,1,0.86,1,12,0.48,82.22,0,0.89,0,20,1,0,1
1090,18-24,UK,Monthly,Organic,3,3,71.86,15,2,16.89,1,0.75,0,12,0.22,71.83,0,0.77,1,20,0,0,0
1091,45-54,UK,Monthly,Organic,8,6,7.68,14,1,19.77,0,0.8,2,6,0.96,74.58,0,1.0,0,20,0,0,0
1092,35-44,India,Monthly,Organic,4,2,13.71,9,7,15.9,1,0.33,1,7,0.38,82.54,0,0.96,0,20,1,0,0
1093,35-44,India,Free,Ads,3,3,4.84,2,5,21.3,1,0.64,4,8,0.38,88.4,0,0.93,0,0,3,0,0
1094,25-34,USA,Monthly,Organic,2,0,23.12,15,3,14.56,1,0.69,5,1,0.15,59.6,0,0.8,0,20,1,0,1
1095,18-24,Australia,Monthly,Ads,2,2,0.94,44,3,17.96,1,0.8,5,10,0.7,63.62,0,0.78,0,20,1,0,1
1096,18-24,India,Annual,Referral,2,0,60.7,56,5,17.23,0,0.64,4,10,0.96,74.88,0,0.8,1,150,1,0,1
1097,18-24,Canada,Annual,Referral,3,3,4.25,22,9,24.91,0,0.3,5,0,0.38,91.58,0,0.99,0,150,1,0,0
1098,18-24,India,Monthly,Referral,6,3,27.41,45,2,19.52,0,0.81,3,0,0.7,87.76,1,0.98,0,20,0,0,1
1099,35-44,USA,Monthly,Ads,1,0,5.38,25,4,9.69,1,0.54,4,9,0.9,85.53,0,0.82,0,20,2,0,1
1100,25-34,UK,Monthly,Referral,2,0,4.29,31,4,9.58,2,0.62,3,1,0.89,57.57,1,0.81,0,20,2,0,1
1101,18-24,UK,Annual,Ads,5,3,24.49,26,1,22.41,1,0.94,7,0,0.78,76.37,0,0.98,1,150,1,0,0
1102,55+,India,Monthly,Referral,1,0,22.16,46,2,19.01,4,0.71,1,5,0.96,77.68,0,0.94,0,20,2,0,1
1103,45-54,USA,Free,Google,3,3,10.96,56,5,7.97,1,0.93,1,7,0.28,71.73,0,0.89,0,0,1,0,1
1104,45-54,USA,Free,Ads,4,3,23.99,28,6,14.23,2,0.66,4,6,0.26,56.17,0,0.9,0,0,1,0,0
1105,55+,India,Free,Ads,3,1,4.1,58,2,21.27,1,0.54,4,4,0.29,92.14,0,0.7,0,0,1,0,1
1106,18-24,India,Free,Organic,2,1,93.37,31,4,11.36,2,0.52,3,7,0.61,83.46,0,0.81,1,0,1,0,1
1107,25-34,UK,Annual,Ads,3,2,1.76,29,3,24.08,2,0.35,3,10,0.11,100.0,0,0.91,0,150,0,0,0
1108,35-44,USA,Free,Ads,4,1,21.6,49,3,23.31,0,0.87,1,2,0.72,66.27,1,0.88,0,0,1,0,1
1109,35-44,India,Free,Google,3,1,20.28,16,4,11.97,0,0.35,0,2,0.95,94.09,0,1.0,1,0,1,0,0
1110,18-24,USA,Annual,Organic,2,0,4.47,54,4,7.67,0,0.25,0,13,0.69,78.11,0,0.76,1,150,1,0,1
1111,45-54,Australia,Free,Google,0,0,2.75,26,4,22.22,1,0.32,4,1,0.06,53.44,0,0.88,1,0,0,1,1
1112,18-24,India,Free,Organic,4,1,23.35,25,5,8.87,0,1.0,4,5,0.73,77.66,1,0.8,0,0,2,0,0
1113,18-24,UK,Monthly,Ads,0,0,37.29,25,3,14.7,1,0.81,2,9,0.79,34.43,0,0.72,2,20,0,0,1
1114,25-34,India,Monthly,Google,2,0,3.18,56,9,21.37,1,0.93,2,10,0.59,100.0,1,0.99,0,20,1,0,1
1115,25-34,India,Free,Organic,3,0,53.3,41,5,5.28,0,0.89,5,7,0.55,72.72,0,0.92,1,0,0,0,1
1116,25-34,India,Monthly,Google,4,4,15.2,17,4,20.76,0,0.63,1,11,0.57,94.61,0,0.89,0,20,1,1,0
1117,18-24,USA,Free,Google,5,5,7.86,23,7,14.5,0,0.24,7,6,0.1,89.98,1,0.82,1,0,2,0,0
1118,45-54,Germany,Monthly,Google,2,0,1.63,3,4,14.59,1,0.2,2,1,0.71,84.02,1,0.81,0,20,2,0,1
1119,25-34,India,Monthly,Organic,1,0,12.91,41,3,16.03,2,0.44,3,5,0.28,58.49,1,0.74,0,20,1,0,1
1120,18-24,UK,Monthly,Referral,0,0,22.98,2,3,11.66,2,0.27,2,11,0.96,41.19,0,0.83,0,20,1,0,1
1121,45-54,USA,Monthly,Organic,5,4,8.93,35,5,13.9,2,0.88,4,8,0.41,85.57,1,0.9,0,20,0,0,1
1122,55+,India,Monthly,Google,1,0,5.5,7,8,21.2,0,0.81,5,8,0.63,60.03,0,0.81,0,20,1,0,1
1123,45-54,USA,Monthly,Google,3,2,7.46,6,6,15.05,0,0.46,0,1,0.69,98.59,0,0.85,1,20,1,0,0
1124,45-54,Canada,Free,Ads,4,2,1.89,53,4,16.99,1,0.87,2,5,0.47,67.47,1,0.91,0,0,0,0,1
1125,35-44,Germany,Free,Ads,2,2,20.29,5,3,16.95,1,0.6,6,6,0.91,54.21,1,0.78,0,0,1,0,0
1126,25-34,Germany,Monthly,Referral,0,0,9.44,8,2,22.46,1,0.98,3,9,0.2,69.81,0,0.71,1,20,3,0,1
1127,18-24,India,Free,Ads,3,2,1.31,26,10,14.72,1,0.32,1,4,0.39,62.72,0,0.92,0,0,1,0,0
1128,25-34,Canada,Monthly,Google,1,0,2.65,49,5,17.99,2,0.59,4,13,0.76,57.04,0,0.82,0,20,2,0,1
1129,25-34,India,Free,Google,3,0,24.26,26,2,17.48,1,0.3,2,6,0.85,42.68,0,0.71,0,0,2,0,1
1130,25-34,Canada,Monthly,Ads,2,1,25.07,40,5,21.21,1,0.79,2,3,0.22,79.84,1,0.99,1,20,1,0,1
1131,35-44,Australia,Annual,Google,4,2,6.64,5,6,13.1,0,0.75,2,6,0.65,48.84,0,0.75,0,150,2,0,0
1132,25-34,India,Free,Organic,3,1,0.11,16,5,9.22,1,0.5,4,7,0.27,76.33,0,0.94,0,0,1,1,0
1133,18-24,USA,Monthly,Organic,7,5,12.57,59,7,13.4,1,0.57,2,3,0.17,78.41,0,0.81,0,20,0,0,1
1134,18-24,UK,Monthly,Referral,3,0,52.01,58,4,12.35,0,0.57,4,3,0.02,55.28,1,0.99,0,20,0,0,1
1135,35-44,Canada,Annual,Google,3,0,10.4,51,2,13.97,0,0.58,0,11,0.55,66.49,1,0.87,0,150,0,1,1
1136,18-24,India,Free,Google,8,6,24.15,7,4,13.23,1,0.43,3,9,0.57,61.79,0,0.89,0,0,0,0,0
1137,45-54,Other,Monthly,Ads,2,0,22.31,47,3,8.21,3,0.66,7,10,0.27,67.64,0,0.82,0,20,2,0,1
1138,25-34,UK,Monthly,Referral,4,3,44.5,56,3,12.88,1,0.99,5,4,0.71,49.94,1,0.89,0,20,0,0,1
1139,25-34,India,Free,Organic,6,2,8.28,27,2,12.79,1,0.2,1,14,0.46,90.71,0,0.96,1,0,1,0,0
1140,25-34,India,Free,Organic,6,5,5.04,34,2,11.2,1,0.6,2,1,0.0,50.08,0,0.8,1,0,2,0,1
1141,45-54,Canada,Free,Google,6,4,41.11,9,3,14.2,0,0.52,4,8,0.75,61.05,1,0.84,0,0,0,0,0
1142,25-34,India,Monthly,Organic,2,0,17.82,3,2,11.69,1,0.42,3,9,0.34,71.84,1,0.96,0,20,1,0,1
1143,35-44,India,Free,Google,5,1,14.94,42,4,6.62,3,0.28,3,7,0.48,69.1,0,0.82,1,0,2,1,1
1144,25-34,USA,Monthly,Referral,6,3,27.16,26,3,15.28,2,0.81,4,1,0.08,54.6,1,0.77,0,20,2,0,0
1145,25-34,UK,Free,Ads,5,5,20.66,6,3,17.32,1,0.79,5,6,0.15,84.54,0,0.78,0,0,1,0,0
1146,45-54,UK,Free,Ads,3,2,9.09,48,7,7.11,1,0.4,2,1,0.24,98.44,1,0.72,0,0,1,0,1
1147,35-44,USA,Monthly,Ads,3,3,116.34,10,1,21.61,0,0.34,3,8,0.85,89.96,1,0.76,0,20,1,0,0
1148,35-44,Canada,Annual,Organic,5,2,16.78,0,6,8.34,2,0.37,6,10,0.24,77.24,0,0.8,1,150,1,0,0
1149,45-54,Other,Monthly,Ads,3,2,10.74,50,9,24.13,0,0.82,4,9,0.43,96.63,0,0.93,0,20,0,0,1
1150,45-54,India,Monthly,Referral,1,0,1.89,8,2,17.53,2,0.39,1,12,0.46,69.87,0,0.78,1,20,1,0,1
1151,35-44,Canada,Monthly,Google,3,1,30.71,22,2,20.08,1,0.23,0,0,0.58,100.0,0,0.9,0,20,2,0,0
1152,45-54,Australia,Monthly,Organic,1,0,35.43,56,5,19.68,0,0.87,2,6,0.53,96.54,0,0.78,0,20,1,0,1
1153,35-44,UK,Monthly,Organic,2,0,21.21,31,5,15.46,4,0.24,5,11,0.75,100.0,0,0.99,0,20,0,0,1
1154,35-44,UK,Annual,Ads,2,0,1.4,52,2,10.51,0,0.52,1,1,0.15,74.62,0,0.78,0,150,0,0,1
1155,35-44,India,Monthly,Organic,2,0,24.55,13,5,18.72,0,0.81,2,13,0.68,64.42,1,0.95,0,20,3,0,1
1156,35-44,USA,Monthly,Google,3,1,13.21,40,2,23.55,0,0.85,4,3,0.91,51.68,1,0.98,0,20,0,0,1
1157,18-24,USA,Monthly,Referral,2,0,3.22,6,4,13.93,0,0.65,1,3,0.31,65.43,0,0.95,1,20,1,0,1
1158,45-54,Canada,Free,Google,2,0,1.29,36,3,14.05,1,0.91,5,5,0.88,59.32,0,0.95,0,0,1,0,1
1159,45-54,Other,Free,Ads,3,2,8.99,22,5,13.78,2,0.35,3,6,0.94,51.66,0,0.88,1,0,1,0,0
1160,18-24,India,Free,Ads,0,0,24.07,0,3,13.3,1,0.2,1,5,0.87,51.22,0,0.84,0,0,0,0,1
1161,45-54,India,Monthly,Ads,1,0,18.07,23,4,19.58,1,0.99,3,14,0.72,50.48,0,0.93,1,20,2,0,1
1162,18-24,India,Free,Ads,5,1,5.39,55,5,9.0,2,0.83,5,4,0.02,84.86,1,0.76,0,0,1,1,1
1163,25-34,Canada,Free,Google,6,5,8.71,12,5,10.34,0,1.0,4,11,0.96,38.87,0,0.92,0,0,1,0,0
1164,35-44,India,Annual,Organic,3,1,35.37,32,6,8.43,1,0.31,4,8,0.16,74.08,0,0.97,0,150,1,0,1
1165,18-24,UK,Monthly,Google,1,0,36.17,12,2,16.44,2,0.43,2,9,0.23,88.72,0,0.85,0,20,0,0,1
1166,45-54,India,Free,Ads,2,0,35.17,40,3,12.91,1,0.53,3,5,0.01,71.64,0,0.72,0,0,0,0,1
1167,45-54,USA,Monthly,Organic,2,1,17.89,13,6,11.03,3,0.87,1,12,0.9,58.46,0,0.78,0,20,0,0,0
1168,25-34,India,Free,Organic,8,7,9.74,28,4,8.34,0,0.48,3,11,0.1,91.0,0,0.94,0,0,2,0,0
1169,18-24,Germany,Monthly,Referral,1,0,34.94,7,7,19.32,1,0.94,2,11,0.68,72.69,1,0.91,1,20,0,0,1
1170,25-34,USA,Monthly,Ads,4,2,28.78,45,2,22.1,0,0.42,2,2,0.17,61.65,0,0.75,1,20,0,0,1
1171,35-44,Australia,Free,Ads,2,0,9.87,15,1,16.17,1,0.4,1,13,0.55,82.63,0,0.82,0,0,2,0,1
1172,55+,USA,Free,Ads,1,0,13.6,6,6,15.53,0,1.0,3,11,0.97,67.78,1,0.91,0,0,0,0,1
1173,35-44,India,Free,Ads,4,0,24.41,42,6,10.04,0,0.24,4,9,0.69,69.29,0,0.8,0,0,1,0,1
1174,25-34,India,Free,Ads,5,3,42.41,18,4,8.03,2,0.39,5,4,0.2,97.23,0,0.96,0,0,1,0,0
1175,35-44,Other,Free,Referral,2,2,18.61,30,5,16.83,1,0.36,1,6,0.85,42.64,0,0.82,0,0,1,0,0
1176,25-34,Canada,Annual,Ads,3,0,3.16,48,4,12.72,0,0.5,3,11,0.22,45.01,1,0.72,0,150,2,0,1
1177,35-44,India,Monthly,Referral,6,5,35.85,13,3,8.48,1,0.94,1,7,0.61,60.73,1,0.94,0,20,1,0,0
1178,18-24,Canada,Annual,Ads,4,4,1.69,11,2,17.06,0,0.82,2,13,0.51,67.61,0,0.88,0,150,0,0,0
1179,35-44,USA,Monthly,Google,3,1,2.31,28,3,29.41,1,0.47,3,0,0.26,88.33,0,0.78,0,20,0,0,0
1180,25-34,India,Monthly,Organic,3,0,12.88,2,5,10.89,1,0.55,6,0,0.81,92.97,1,0.89,0,20,1,0,1
1181,55+,India,Free,Organic,4,2,47.64,26,3,10.75,0,0.69,3,13,0.47,81.52,0,0.9,0,0,1,1,0
1182,25-34,Germany,Free,Google,2,1,7.86,39,2,13.94,1,0.89,1,0,0.59,69.82,0,0.96,1,0,2,0,1
1183,35-44,India,Monthly,Referral,5,2,52.88,33,4,9.8,1,0.59,3,13,0.02,87.03,1,0.85,1,20,1,0,1
1184,45-54,India,Annual,Ads,5,0,6.01,25,5,18.6,6,0.88,1,9,0.24,68.88,0,0.77,0,150,1,0,1
1185,18-24,India,Free,Google,5,3,33.75,8,6,20.7,0,0.91,1,5,0.63,97.94,0,0.74,1,0,0,0,0
1186,45-54,India,Monthly,Google,4,3,13.01,48,5,14.3,1,0.59,3,4,0.83,65.37,0,0.96,1,20,0,0,1
1187,35-44,USA,Free,Google,10,8,9.37,45,4,20.89,2,0.25,1,9,0.22,85.06,0,0.87,0,0,1,0,1
1188,18-24,India,Monthly,Referral,3,0,8.56,4,6,8.04,0,0.26,0,12,0.28,49.64,1,0.98,1,20,1,0,1
1189,25-34,India,Monthly,Google,4,2,40.97,12,6,19.62,0,0.61,3,10,0.44,57.04,0,0.88,0,20,2,0,0
1190,35-44,Australia,Monthly,Google,3,0,1.8,20,6,16.76,2,0.87,3,13,0.97,61.28,0,0.82,0,20,0,0,1
1191,18-24,India,Free,Google,3,3,12.66,32,1,14.45,0,0.46,1,1,0.35,76.82,0,0.8,0,0,1,0,1
1192,25-34,USA,Free,Google,7,6,25.24,41,3,24.87,2,0.94,0,4,0.79,47.19,0,0.93,0,0,1,0,1
1193,25-34,USA,Monthly,Ads,2,2,18.15,7,3,18.97,0,0.4,2,1,0.21,47.36,0,0.99,0,20,1,0,0
1194,35-44,USA,Annual,Ads,3,2,4.82,43,1,16.24,1,0.31,2,11,0.07,71.91,0,0.85,1,150,1,0,1
1195,18-24,Germany,Free,Google,2,0,17.93,52,3,14.36,0,0.72,5,4,0.69,80.72,0,0.99,0,0,0,0,1
1196,45-54,India,Monthly,Referral,2,0,2.68,41,4,26.51,0,0.48,1,3,0.01,63.19,0,0.97,1,20,1,0,1
1197,55+,Germany,Monthly,Google,3,2,15.91,4,4,23.35,0,0.61,6,4,0.74,53.43,0,0.81,1,20,0,0,0
1198,55+,Canada,Free,Ads,4,3,13.09,11,9,23.41,1,0.79,5,0,0.35,58.57,0,0.93,0,0,2,0,0
1199,35-44,Canada,Monthly,Google,2,1,50.59,49,4,17.11,3,0.98,5,14,0.36,69.79,0,0.86,0,20,1,0,1
1200,18-24,India,Free,Referral,3,0,27.47,18,2,8.96,0,0.8,4,13,0.32,100.0,0,0.78,0,0,1,0,1
1201,35-44,India,Monthly,Google,4,2,3.4,46,3,22.42,1,0.9,7,8,0.12,74.15,0,0.73,0,20,0,0,1
1202,18-24,USA,Monthly,Ads,2,2,9.65,25,6,20.38,2,0.38,3,11,0.84,74.1,0,0.87,0,20,1,0,0
1203,18-24,Germany,Monthly,Ads,2,2,21.56,53,4,15.13,1,0.78,5,7,0.05,71.98,0,0.74,0,20,0,0,1
1204,25-34,USA,Free,Google,5,3,37.01,25,7,15.02,0,0.63,0,11,0.57,71.01,1,0.84,0,0,1,0,0
1205,25-34,India,Annual,Referral,3,0,3.5,30,4,18.54,1,0.37,1,11,0.94,69.05,0,0.77,0,150,2,0,1
1206,35-44,India,Free,Ads,4,3,45.7,6,7,10.97,0,0.37,3,13,0.56,75.39,0,0.75,2,0,2,0,1
1207,35-44,UK,Monthly,Ads,4,0,20.32,0,5,9.36,0,0.32,1,8,0.66,54.37,1,0.97,0,20,2,1,1
1208,25-34,Canada,Monthly,Google,3,1,18.31,50,6,18.65,0,0.87,3,0,0.76,70.85,0,0.72,1,20,1,0,1
1209,25-34,India,Monthly,Ads,1,1,38.38,53,2,12.57,1,0.3,3,4,0.4,82.45,0,0.94,0,20,2,0,1
1210,55+,India,Free,Google,4,3,14.01,5,6,19.49,0,0.44,1,9,0.98,74.51,0,0.76,1,0,1,0,0
1211,25-34,USA,Annual,Ads,2,0,10.93,9,2,18.57,1,0.96,1,7,0.41,56.27,1,0.8,1,150,1,0,1
1212,25-34,USA,Free,Google,2,0,10.07,21,8,6.9,0,0.28,4,7,0.36,76.64,0,0.76,0,0,0,0,1
1213,18-24,Canada,Annual,Referral,1,0,33.87,2,5,20.84,1,0.29,2,9,0.33,62.11,0,0.84,1,150,0,0,1
1214,35-44,Germany,Free,Google,1,0,0.92,24,2,6.66,1,0.48,5,8,0.03,56.05,0,0.74,0,0,0,0,1
1215,35-44,UK,Free,Organic,0,0,2.84,42,3,19.98,0,0.58,1,3,0.37,69.27,0,0.72,0,0,3,0,1
1216,18-24,India,Free,Organic,3,2,20.65,33,9,10.03,1,0.76,2,1,0.52,68.39,0,0.72,0,0,0,0,1
1217,18-24,UK,Free,Organic,4,2,0.01,52,4,1.0,1,0.21,3,6,0.61,100.0,1,0.97,0,0,0,0,1
1218,35-44,Other,Free,Organic,3,0,7.98,59,3,11.87,1,0.62,3,10,0.8,77.49,0,0.97,0,0,3,0,1
1219,35-44,Australia,Free,Organic,4,0,24.51,26,4,8.5,1,0.8,3,14,0.35,70.43,1,0.94,0,0,1,0,1
1220,25-34,Germany,Annual,Organic,2,2,22.95,22,4,14.73,0,0.85,2,3,0.08,57.54,0,0.82,0,150,1,0,0
1221,55+,India,Monthly,Google,2,2,46.99,53,6,3.31,2,0.23,2,7,0.23,56.97,0,0.93,0,20,1,0,1
1222,18-24,Canada,Free,Ads,3,0,23.5,14,6,9.0,0,0.92,6,2,0.36,75.0,0,0.79,0,0,0,0,1
1223,25-34,Germany,Free,Google,2,1,52.75,10,4,16.26,2,0.57,5,12,0.71,56.97,1,0.73,0,0,1,0,0
1224,45-54,UK,Monthly,Ads,4,1,5.33,1,3,5.46,0,0.97,5,11,0.72,80.72,1,0.79,1,20,1,1,0
1225,25-34,India,Free,Ads,1,1,3.0,3,1,9.3,0,0.2,5,12,0.42,77.81,0,0.89,0,0,1,0,0
1226,35-44,Other,Monthly,Organic,1,0,7.35,42,5,15.11,0,0.24,3,5,0.66,47.77,0,0.87,1,20,1,0,1
1227,25-34,USA,Monthly,Organic,4,2,4.53,9,5,18.19,1,0.37,4,2,0.85,88.88,1,0.84,0,20,1,0,0
1228,25-34,India,Monthly,Google,1,0,11.38,6,3,25.45,1,0.49,4,3,0.42,32.19,1,0.85,0,20,2,0,1
1229,55+,India,Monthly,Ads,6,0,5.0,55,3,16.75,1,0.3,3,13,0.14,74.35,0,0.79,1,20,1,0,1
1230,25-34,UK,Monthly,Ads,3,1,12.42,6,6,5.9,1,0.23,0,5,0.23,55.97,0,0.76,2,20,1,0,1
1231,45-54,USA,Free,Ads,2,0,8.76,4,3,17.88,1,0.38,2,11,0.38,80.65,0,0.79,1,0,1,0,1
1232,18-24,India,Free,Ads,1,0,10.71,36,2,18.35,1,0.58,6,8,0.46,51.46,0,0.92,0,0,0,0,1
1233,18-24,Canada,Free,Organic,2,1,18.2,54,4,17.2,1,0.59,3,13,0.54,75.3,0,0.96,1,0,0,0,1
1234,18-24,Canada,Monthly,Organic,2,0,25.73,48,0,9.3,0,0.23,2,4,0.42,68.16,0,0.75,0,20,1,1,1
1235,35-44,Canada,Monthly,Google,1,0,0.72,3,4,13.01,2,0.53,1,12,0.21,77.74,1,0.77,0,20,0,0,1
1236,25-34,India,Monthly,Google,2,1,0.59,0,6,20.04,1,0.85,4,13,0.93,77.71,0,0.86,0,20,0,1,0
1237,45-54,UK,Free,Referral,3,2,22.72,14,2,21.95,1,0.45,4,1,0.59,85.28,1,0.83,0,0,1,0,0
1238,25-34,India,Monthly,Ads,5,3,26.92,1,9,5.32,1,0.36,4,9,0.21,60.75,0,0.99,0,20,1,0,0
1239,55+,India,Free,Ads,0,0,8.89,31,4,12.36,0,1.0,2,5,0.21,84.77,0,0.73,0,0,0,1,1
1240,18-24,USA,Monthly,Organic,2,0,20.14,33,3,18.08,0,0.62,1,13,0.37,92.51,0,0.95,0,20,2,0,1
1241,45-54,Germany,Monthly,Google,1,0,2.25,16,5,14.05,1,0.93,3,3,0.36,69.32,0,0.79,0,20,3,1,1
1242,35-44,USA,Monthly,Ads,5,4,13.99,57,2,16.65,1,0.28,0,8,0.49,95.45,1,0.72,0,20,0,0,1
1243,35-44,India,Annual,Organic,4,1,33.39,40,4,14.68,1,0.75,2,14,0.93,83.44,1,0.74,0,150,1,0,1
1244,45-54,USA,Annual,Ads,5,3,4.74,32,6,12.7,1,0.5,2,13,0.5,53.57,0,0.97,0,150,0,0,1
1245,35-44,USA,Monthly,Ads,4,4,13.93,12,4,19.75,3,0.44,2,10,0.82,73.83,0,0.89,1,20,1,0,0
1246,35-44,Australia,Free,Google,3,1,51.0,3,6,9.94,1,0.46,6,11,0.92,77.4,0,0.74,2,0,1,0,1
1247,18-24,Australia,Free,Google,2,1,5.55,52,6,13.68,3,0.79,3,13,0.76,77.13,1,0.97,0,0,0,0,1
